Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.3404932022094727;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.3599278926849365;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.902510643005371;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;0.7135279178619385;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;2.5380637645721436;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.3930675983428955;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.1040942668914795;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;0.8338921070098877;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.5456242561340332;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;0.7066593170166016;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.7713391780853271;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.1418471336364746;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.1038258075714111;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.4466559886932373;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.5443668365478516;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;0.963747501373291;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.8474314212799072;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.1161472797393799;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.0454578399658203;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;1.4060425758361816;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.8818936347961426;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.8737752437591553;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.6894798278808594;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.2136359214782715;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.0522286891937256;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.104339361190796;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.912829875946045;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.3405306339263916;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;0.47266459465026855;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;0.8880491256713867;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;0.9294719696044922;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.3837072849273682;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;0.4972867965698242;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.9633951187133789;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.1206305027008057;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.237445592880249;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.0663204193115234;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;0.5088362693786621;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;0.6861796379089355;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.0878746509552002;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.5766098499298096;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.1795544624328613;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.4303157329559326;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.9361059665679932;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;2.233947992324829;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.744642972946167;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;1.6740083694458008;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;1.8079462051391602;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;0.8915965557098389;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;0.8879177570343018;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;1.0491480827331543;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;58;1.351628303527832;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;0.6730818748474121;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.6795320510864258;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;58;1.236340045928955;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;55;1.3885316848754883;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;2.243574619293213;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;1.4458286762237549;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;0.7269196510314941;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.0213627815246582;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.9911949634552002;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.3758492469787598;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;58;1.1237914562225342;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.0164167881011963;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.0755610466003418;0-6;Random bit-flip;1
f_x;newton_raphson_hardned.hpp;86;1.6296944618225098;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.1809520721435547;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;55;0.8381199836730957;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;0.8306403160095215;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;0.7746918201446533;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;0.7044236660003662;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;1.447019100189209;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;0.916379451751709;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;0.6478860378265381;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.5893220901489258;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;0.8317232131958008;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;56;1.7695579528808594;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.8587932586669922;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.5672378540039062;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;0.965712308883667;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.277315378189087;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;0.6405704021453857;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;0.7111072540283203;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;0.5752580165863037;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;1.3886265754699707;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.3585944175720215;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;0.5509481430053711;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;0.9205219745635986;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;0.8635983467102051;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.1421854496002197;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;0.9339525699615479;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.6164147853851318;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;0.4782600402832031;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.9134559631347656;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;0.8435049057006836;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;1.15748929977417;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.1961636543273926;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.7648959159851074;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;0.9930980205535889;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;1.9713339805603027;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.482187032699585;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;2.2548389434814453;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.041907787322998;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;56;0.6751220226287842;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;0.4324357509613037;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.0510132312774658;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;0.9443988800048828;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;56;1.0865392684936523;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;0.9685273170471191;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;0.8091504573822021;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;1.2503511905670166;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;58;1.0072047710418701;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;0.9677493572235107;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;56;1.844454288482666;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.193981647491455;0-6;Random bit-flip;1
f;newton_raphson_hardned.hpp;70;0.681664228439331;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;0.494626522064209;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.6279654502868652;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.0768632888793945;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.6737110614776611;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;0.9155616760253906;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;0.7402048110961914;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.3385069370269775;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;1.144202470779419;0-6;Random bit-flip;1
f;newton_raphson_hardned.hpp;70;0.5713291168212891;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;0.7950046062469482;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;2.2071800231933594;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;0.559443473815918;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;0.8024682998657227;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;1.3678209781646729;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;1.4564006328582764;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;0.8524832725524902;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;55;1.4754738807678223;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;59;1.3909342288970947;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;0.9711406230926514;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;1.7843656539916992;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.04848313331604;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.5937519073486328;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;0.658679723739624;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.7227451801300049;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.000882625579834;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;59;0.6850748062133789;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.1523113250732422;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.196655035018921;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;0.8167729377746582;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;2.416630506515503;0-6;Random bit-flip;1
f_x;newton_raphson_hardned.hpp;86;1.2495849132537842;0-6;Random bit-flip;1
f_x;newton_raphson_hardned.hpp;86;1.0541257858276367;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;1.1426653861999512;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;0.8316609859466553;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;0.4388923645019531;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;0.6626887321472168;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;0.9219717979431152;0-6;Random bit-flip;1
df_x;newton_raphson_hardned.hpp;99;0.8596720695495605;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;0.44379591941833496;0-6;Random bit-flip;1
df_x;newton_raphson_hardned.hpp;99;1.522639513015747;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.3583381175994873;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.9530999660491943;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;0.8727273941040039;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.3075919151306152;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.0607655048370361;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;0.9608206748962402;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;55;1.0133075714111328;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.2619171142578125;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;0.8571901321411133;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;0.8541638851165771;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.339355230331421;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.4064819812774658;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.7908504009246826;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;0.7279994487762451;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.4338369369506836;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;0.9162449836730957;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.576075553894043;0-6;Random bit-flip;1
f_x;newton_raphson_hardned.hpp;86;0.8791635036468506;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;0.9256272315979004;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;0.9035472869873047;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;56;1.6387341022491455;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.43459153175354;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;1.544928789138794;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.5374655723571777;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.2169229984283447;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;0.8236396312713623;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;1.6165587902069092;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;1.9248692989349365;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;2.0161139965057373;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.410771131515503;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;55;1.3282701969146729;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;0.9491305351257324;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;55;0.8282155990600586;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.9241094589233398;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;1.373311996459961;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.5697033405303955;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;1.2971768379211426;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;0.8388073444366455;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;58;1.9826452732086182;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;0.7670841217041016;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.4380385875701904;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.6591196060180664;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;1.1315317153930664;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;0.9291439056396484;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.008469820022583;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;59;0.9556272029876709;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.0605759620666504;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;0.9915504455566406;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.149308443069458;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.5918374061584473;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;0.855388879776001;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;0.4851083755493164;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.7171151638031006;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;0.9405920505523682;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.4103412628173828;0-6;Random bit-flip;1
f_x;newton_raphson_hardned.hpp;86;0.7896988391876221;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;0.7739660739898682;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.1613664627075195;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.5225868225097656;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;58;0.5808243751525879;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;0.6789515018463135;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;1.3838913440704346;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.0912108421325684;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.3856611251831055;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;1.124767780303955;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;0.8942821025848389;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.122122049331665;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;0.6005635261535645;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;1.7330715656280518;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;0.8567273616790771;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;58;0.9259731769561768;0-6;Random bit-flip;1
f;newton_raphson_hardned.hpp;70;1.2765586376190186;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;0.6403615474700928;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;0.9067673683166504;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;1.0967333316802979;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;0.8675413131713867;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.5602452754974365;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;2.507265329360962;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;0.9137804508209229;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.8349709510803223;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.2310197353363037;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.6032891273498535;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.2924575805664062;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.6207952499389648;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.0961964130401611;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;0.48778343200683594;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;58;0.9450781345367432;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;0.5518507957458496;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;1.458456039428711;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;0.8537924289703369;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;0.6051697731018066;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;0.5039937496185303;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.1460740566253662;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.3370177745819092;0-6;Random bit-flip;1
f;newton_raphson_hardned.hpp;54;1.1214544773101807;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.0654497146606445;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;0.42309093475341797;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.9475898742675781;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;1.5582005977630615;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;0.9458978176116943;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.985673189163208;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;1.422511100769043;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.3908154964447021;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.5747458934783936;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.2721738815307617;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;1.241870641708374;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.3230805397033691;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.3734416961669922;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;0.988659143447876;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.025702953338623;0-6;Random bit-flip;1
df_x;newton_raphson_hardned.hpp;99;0.7044649124145508;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.4328696727752686;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.4338328838348389;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.307734727859497;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.9120883941650391;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;0.7723731994628906;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.1974942684173584;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.3290154933929443;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.4065263271331787;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;0.9394049644470215;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;56;1.0955896377563477;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.3843259811401367;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;0.9078710079193115;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;0.6504759788513184;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;2.2127933502197266;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.4569058418273926;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.3883819580078125;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.1180779933929443;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.229449987411499;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.316556453704834;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.9604299068450928;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;1.1682744026184082;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;2.110200881958008;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.5819423198699951;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;0.7334017753601074;0-6;Random bit-flip;1
currIter;newton_raphson.hpp;55;0.9102063179016113;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.48831605911254883;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.2680816650390625;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.81024169921875;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;2.6012933254241943;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.8798227310180664;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.3631854057312012;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.2784311771392822;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1134133338928223;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.6164543628692627;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.3732290267944336;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.0066494941711426;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.737478494644165;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.5727159976959229;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.290088176727295;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.1759834289550781;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.0933680534362793;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1059143543243408;0-6;Random bit-flip;0
x;newton_raphson.cpp;10;0.7568418979644775;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.1818537712097168;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.8774888515472412;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;2.109132766723633;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.4246325492858887;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.3997256755828857;0-6;Random bit-flip;0
